Hogar,Sector,Zona,Comuna,DirCoordX,DirCoordY,Fecha,DiaAsig,TipoDia,Temporada,NumPer,NumVeh,NumBicAdulto,NumBicNino,Propiedad,MontoDiv,ImputadoDiv,MontoArr,ImputadoArr,IngresoHogar,Factor
101781,5,793,CALERA DE TANGO,333163.70826,6278343.19954,2013-04-10 00:00:00.000000,miércoles,1,1,2,0,1,0,1,NA,0,122477,1,269563,107.701690673828
101790,5,799,CALERA DE TANGO,336743.949459,6277308.43609,2013-04-08 00:00:00.000000,lunes,1,1,3,1,1,0,1,NA,0,200000,0,1175478,12.6152935028076
101800,5,799,CALERA DE TANGO,336016.984794728,6277452.13124608,2012-07-28 00:00:00.000000,sábado,2,1,4,2,1,2,1,NA,0,150000,0,300000,9.04686832427979
101810,5,799,CALERA DE TANGO,335450.385842672,6277673.04203663,2012-07-26 00:00:00.000000,jueves,1,1,3,1,1,1,1,NA,0,180000,0,720000,12.6152935028076
101821,5,798,CALERA DE TANGO,336693.126651136,6276874.87651112,2013-02-13 00:00:00.000000,miércoles,1,2,9,4,2,0,1,NA,0,229756,1,482390,30.9055271148682
101832,5,795,CALERA DE TANGO,328379.541113797,6275766.61824418,2013-10-13 00:00:00.000000,domingo,2,1,5,0,3,0,1,NA,0,250000,0,740000,115.46891784668
101841,5,801,CALERA DE TANGO,335020.958544211,6280453.64159404,2013-02-13 00:00:00.000000,miércoles,1,2,7,0,1,0,5,NA,0,114391,1,855838,129.955932617188
101871,5,797,CALERA DE TANGO,336865.652731926,6277377.31894204,2012-11-24 00:00:00.000000,sábado,2,1,4,0,1,0,1,NA,0,129027,1,175000,135.626907348633
101880,5,799,CALERA DE TANGO,335183,6277840,2012-11-24 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,70000,0,249963,40.8675346374512
101890,5,799,CALERA DE TANGO,335256.242480228,6277875.35819534,2012-11-23 00:00:00.000000,viernes,1,1,1,0,1,0,5,NA,0,60000,0,79000,46.9454612731934
101903,5,799,CALERA DE TANGO,336247.509173188,6277218.68647322,2012-09-08 00:00:00.000000,sábado,2,1,5,1,2,2,2,70000,0,100000,0,695754,14.1477174758911
101911,5,799,CALERA DE TANGO,336705.505598462,6277220.14746482,2012-09-09 00:00:00.000000,domingo,2,1,2,0,0,1,1,NA,0,40000,0,180000,40.8675346374512
101920,5,799,CALERA DE TANGO,336683.773653807,6277166.03852038,2012-09-01 23:00:00.000000,domingo,2,1,1,0,0,0,1,NA,0,80000,0,200000,46.9454612731934
101930,5,799,CALERA DE TANGO,336604.192675106,6277242.51689294,2012-09-06 00:00:00.000000,jueves,1,1,2,1,1,0,5,NA,0,40000,0,480000,16.1479530334473
101941,5,799,CALERA DE TANGO,336699.359477762,6277206.92544967,2012-09-01 23:00:00.000000,domingo,2,1,6,1,1,1,1,NA,0,100000,0,713260,39.4317588806152
101950,5,799,CALERA DE TANGO,336569.541617,6277139.06758,2012-09-06 00:00:00.000000,jueves,1,1,2,0,0,0,1,NA,0,30000,0,200000,40.8675346374512
101961,5,803,CALERA DE TANGO,334048.618734,6283026.83442,2013-10-12 00:00:00.000000,sábado,2,1,3,0,0,0,1,NA,0,250000,0,420000,36.6377258300781
101971,5,803,CALERA DE TANGO,334048.618734,6283026.83442,2013-10-13 00:00:00.000000,domingo,2,1,5,1,1,0,1,NA,0,200000,0,400000,16.2351512908936
101980,5,803,CALERA DE TANGO,334048.618734,6283026.83442,2013-10-12 00:00:00.000000,sábado,2,1,2,0,2,0,1,NA,0,200000,0,800000,46.897346496582
101990,5,793,CALERA DE TANGO,331305.162212416,6279448.08702333,2012-07-27 00:00:00.000000,viernes,1,1,4,0,1,0,1,NA,0,150000,0,360000,84.2894668579102
102000,5,799,CALERA DE TANGO,336919.793408795,6277065.96172936,2012-09-06 00:00:00.000000,jueves,1,1,3,0,0,0,5,NA,0,40000,0,200000,31.9270305633545
102011,5,797,CALERA DE TANGO,333770.951454,6278693.45381,2013-02-13 00:00:00.000000,miércoles,1,2,5,1,2,0,1,NA,0,166339,1,468469,59.9933662414551
102020,5,799,CALERA DE TANGO,334623.928228,6277845.52254,2013-04-02 00:00:00.000000,martes,1,1,3,0,1,0,1,NA,0,70000,0,170000,31.9270305633545
102031,5,799,CALERA DE TANGO,335838.409690098,6277486.56411181,2013-04-02 00:00:00.000000,martes,1,1,2,0,0,0,1,NA,0,124336,1,205000,40.8675346374512
102041,5,798,CALERA DE TANGO,336232.982237,6276856.55743,2013-05-20 00:00:00.000000,lunes,1,1,1,1,1,0,4,NA,0,163749,1,318061,19.4923629760742
102051,5,799,CALERA DE TANGO,336391.204648,6277336.96815,2012-09-09 00:00:00.000000,domingo,2,1,4,0,0,1,1,NA,0,100000,0,503126,31.9837245941162
102061,5,803,CALERA DE TANGO,334501.091095,6282381.83508,2013-04-17 00:00:00.000000,miércoles,1,1,3,0,0,1,7,NA,0,70000,0,400000,36.6377258300781
102071,5,799,CALERA DE TANGO,336123.467871268,6277269.03500534,2012-11-24 00:00:00.000000,sábado,2,1,5,1,1,1,1,NA,0,100000,0,300000,14.1477174758911
102081,5,795,CALERA DE TANGO,331298.751603,6277308.21848,2013-04-17 00:00:00.000000,miércoles,1,1,5,1,1,1,1,NA,0,120000,0,750000,45.6251182556152
102092,5,799,CALERA DE TANGO,335844.575580732,6277581.73186447,2013-03-13 00:00:00.000000,miércoles,1,1,5,0,1,0,1,NA,0,120000,0,1324762,35.8053245544434
102100,5,799,CALERA DE TANGO,335916.846640378,6277474.04056214,2013-03-13 00:00:00.000000,miércoles,1,1,5,0,0,0,1,NA,0,120000,0,365145,35.8053245544434
102110,5,799,CALERA DE TANGO,335854.903699646,6277509.58587344,2013-03-13 00:00:00.000000,miércoles,1,1,4,0,4,0,1,NA,0,120000,0,859678,31.9837245941162
102120,5,799,CALERA DE TANGO,335923.133830743,6277529.61029606,2013-03-13 00:00:00.000000,miércoles,1,1,3,0,0,0,1,NA,0,130000,0,519189,31.9270305633545
102132,5,799,CALERA DE TANGO,335809.676604033,6277593.11444359,2013-03-13 00:00:00.000000,miércoles,1,1,6,0,1,1,3,NA,0,130000,0,588252,99.7946929931641
102140,5,799,CALERA DE TANGO,335875.31236,6277552.40866,2013-03-13 00:00:00.000000,miércoles,1,1,4,0,1,1,1,NA,0,150000,0,315099,31.9837245941162
102150,5,799,CALERA DE TANGO,335861.67315065,6277520.68322428,2013-03-13 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,128074,1,589020,40.8675346374512
102160,5,793,CALERA DE TANGO,331216.971849575,6279501.88939319,2012-07-27 00:00:00.000000,viernes,1,1,3,1,0,0,1,NA,0,100000,0,634000,33.2461585998535
102161,5,793,CALERA DE TANGO,331161.86730859,6279464.63294535,2012-07-27 00:00:00.000000,viernes,1,1,2,0,1,0,1,NA,0,100000,0,486647,107.701690673828
102162,5,793,CALERA DE TANGO,331171.701652546,6279468.92443688,2012-07-27 00:00:00.000000,viernes,1,1,4,1,1,1,1,NA,0,150000,0,341110,33.3051948547363
102201,5,799,CALERA DE TANGO,336024.54751124,6277382.44197358,2012-11-24 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,128560,1,169870,40.8675346374512
102210,5,793,CALERA DE TANGO,333298.892838846,6279366.33466024,2013-04-10 00:00:00.000000,miércoles,1,1,6,1,1,1,1,NA,0,129273,1,604009,103.917846679688
102221,5,793,CALERA DE TANGO,333354.087623,6279417.3221,2013-04-12 00:00:00.000000,viernes,1,1,5,2,1,0,1,NA,0,180000,0,391070,26.6907577514648
102230,5,799,CALERA DE TANGO,335853.688879,6277424.00029,2012-07-26 00:00:00.000000,jueves,1,1,3,0,1,0,1,NA,0,100000,0,500000,31.9270305633545
102241,5,798,CALERA DE TANGO,332822.340028,6277498.76893,2013-04-12 00:00:00.000000,viernes,1,1,4,0,0,0,7,NA,0,150000,0,583558,33.609447479248
102250,5,798,CALERA DE TANGO,332822.340028,6277498.76893,2013-04-10 00:00:00.000000,miércoles,1,1,1,0,0,0,7,NA,0,80000,0,90000,49.331657409668
102261,5,803,CALERA DE TANGO,334462.951441,6281523.15286,2013-04-10 00:00:00.000000,miércoles,1,1,3,1,1,1,1,NA,0,100000,0,669714,14.4766244888306
102301,5,800,CALERA DE TANGO,335871.768313,6283380.9329,2013-02-08 00:00:00.000000,viernes,1,2,4,1,1,0,1,NA,0,122060,1,396335,23.1775417327881
102311,5,799,CALERA DE TANGO,336768.077642321,6277037.56927595,2012-09-06 00:00:00.000000,jueves,1,1,3,1,0,0,3,NA,0,70000,0,643986,12.6152935028076
102320,5,795,CALERA DE TANGO,331013.716871,6277483.70261,2013-04-02 00:00:00.000000,martes,1,1,4,1,0,0,3,NA,0,100000,0,605627,40.7554359436035
102331,5,795,CALERA DE TANGO,331313.483483094,6277264.40859678,2013-04-02 00:00:00.000000,martes,1,1,3,0,3,0,1,NA,0,50000,0,191635,102.961791992188
102340,5,795,CALERA DE TANGO,331345.192607912,6277218.37667191,2013-04-02 00:00:00.000000,martes,1,1,1,0,1,0,1,NA,0,80000,0,81023,151.394821166992
102350,5,795,CALERA DE TANGO,331078.136075371,6277402.91970943,2013-04-02 00:00:00.000000,martes,1,1,5,1,1,0,1,NA,0,150000,0,417635,45.6251182556152
102361,5,803,CALERA DE TANGO,333477.509558,6282256.44634,2013-04-17 00:00:00.000000,miércoles,1,1,5,1,0,0,1,NA,0,150000,0,410946,16.2351512908936
102371,5,803,CALERA DE TANGO,333478,6282256,2013-04-20 00:00:00.000000,sábado,2,1,2,1,1,0,1,NA,0,80000,0,250000,18.5305061340332
102380,5,799,CALERA DE TANGO,336488.670097294,6277356.90760574,2012-09-07 00:00:00.000000,viernes,1,1,3,0,0,0,1,NA,0,70000,0,472295,31.9270305633545
102391,5,799,CALERA DE TANGO,336481.19473322,6277300.09798286,2012-09-07 00:00:00.000000,viernes,1,1,3,0,0,0,1,NA,0,60000,0,542000,31.9270305633545
102402,5,799,CALERA DE TANGO,334976.230686,6277692.41697,2013-03-24 00:00:00.000000,domingo,2,1,4,1,1,0,1,NA,0,300000,0,1814638,12.6376991271973
102410,5,799,CALERA DE TANGO,335026.894643454,6277667.86992776,2013-03-23 00:00:00.000000,sábado,2,1,3,0,0,0,3,NA,0,120000,0,563403,31.9270305633545
102420,5,799,CALERA DE TANGO,335035.98728243803,6277716.50047988,2013-03-24 00:00:00.000000,domingo,2,1,4,0,1,0,3,NA,0,110000,0,1577823,31.9837245941162
102432,5,799,CALERA DE TANGO,334976.230686,6277692.41697,2013-03-24 00:00:00.000000,domingo,2,1,3,0,0,0,1,NA,0,110000,0,307538,31.9270305633545
102440,5,799,CALERA DE TANGO,335040.586700131,6277740.42842522,2013-03-23 00:00:00.000000,sábado,2,1,2,0,0,0,2,90000,0,120000,0,223014,40.8675346374512
102450,5,799,CALERA DE TANGO,334976.230686,6277692.41697,2013-03-23 00:00:00.000000,sábado,2,1,2,0,1,0,5,NA,0,80000,0,532299,40.8675346374512
102461,5,795,CALERA DE TANGO,329265.816754575,6276701.93279599,2013-02-10 00:00:00.000000,domingo,2,2,3,3,3,0,1,NA,0,206346,1,598462,29.1236267089844
102471,5,801,CALERA DE TANGO,334464.824630544,6280526.37666623,2013-10-12 00:00:00.000000,sábado,2,1,3,1,1,1,1,NA,0,230000,0,700000,15.7673568725586
102480,5,799,CALERA DE TANGO,336031.976353917,6277486.23893026,2013-01-31 00:00:00.000000,jueves,1,2,7,0,1,1,3,NA,0,80000,0,576329,103.97639465332
102491,5,796,CALERA DE TANGO,338500.005367,6275472.72649,2013-02-07 00:00:00.000000,jueves,1,2,4,0,1,0,1,NA,0,117795,1,287402,5.1513786315918
102501,5,793,CALERA DE TANGO,333275.765100767,6278512.58039239,2013-10-21 00:00:00.000000,lunes,1,1,4,2,0,0,1,NA,0,400000,0,2000030,23.8419895172119
102510,5,799,CALERA DE TANGO,336943,6277117,2012-09-06 00:00:00.000000,jueves,1,1,4,0,1,0,5,NA,0,40000,0,450000,31.9837245941162
102521,5,793,CALERA DE TANGO,331329.690499069,6279515.29612845,2013-04-17 00:00:00.000000,miércoles,1,1,3,1,0,0,3,NA,0,70000,0,540664,33.2461585998535
102530,5,800,CALERA DE TANGO,335254.796183749,6282200.38571221,2013-04-02 00:00:00.000000,martes,1,1,5,0,2,0,7,NA,0,200000,0,816062,65.6669921875
102542,5,803,CALERA DE TANGO,335356.359034,6283647.85489,2013-04-02 00:00:00.000000,martes,1,1,3,0,1,0,7,NA,0,70000,0,356685,36.6377258300781
102550,5,800,CALERA DE TANGO,335117.252445455,6282268.35218997,2013-04-02 00:00:00.000000,martes,1,1,6,2,2,0,7,NA,0,70000,0,911899,51.7697601318359
102561,5,799,CALERA DE TANGO,336733.857168847,6277218.09124898,2012-11-24 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,150000,0,549752,40.8675346374512
102570,5,799,CALERA DE TANGO,336210.903005,6277257.51288,2012-09-08 00:00:00.000000,sábado,2,1,5,1,0,0,2,70000,0,100000,0,450000,14.1477174758911
102581,5,799,CALERA DE TANGO,335366.733332,6277816.40089,2013-03-27 00:00:00.000000,miércoles,1,1,5,0,1,0,5,NA,0,120000,0,518282,35.8053245544434
102591,5,799,CALERA DE TANGO,335499.183143823,6277815.6342664,2013-03-27 00:00:00.000000,miércoles,1,1,2,0,0,0,3,NA,0,90000,0,1554662,40.8675346374512
102602,5,799,CALERA DE TANGO,335995.913783439,6277386.65322109,2013-03-27 00:00:00.000000,miércoles,1,1,4,1,2,0,1,NA,0,140000,0,647130,12.6376991271973
102610,5,799,CALERA DE TANGO,335366.733332,6277816.40089,2013-03-27 00:00:00.000000,miércoles,1,1,5,1,1,0,5,NA,0,200000,0,1319947,14.1477174758911
102620,5,799,CALERA DE TANGO,335366.733332,6277816.40089,2013-03-27 00:00:00.000000,miércoles,1,1,1,0,1,0,5,NA,0,100000,0,45585,46.9454612731934
102630,5,799,CALERA DE TANGO,335366.591128567,6277636.54584403,2013-01-31 00:00:00.000000,jueves,1,2,6,0,1,1,1,NA,0,120000,0,505763,99.7946929931641
102640,5,799,CALERA DE TANGO,336031.976353917,6277486.23893026,2013-01-31 00:00:00.000000,jueves,1,2,2,0,0,0,1,NA,0,100000,0,301872,40.8675346374512
102650,5,799,CALERA DE TANGO,335328.993009,6277654.23533,2013-01-31 00:00:00.000000,jueves,1,2,4,0,1,0,5,NA,0,60000,0,72116,31.9837245941162
102661,5,795,CALERA DE TANGO,330751.321133,6275909.74065,2013-04-18 00:00:00.000000,jueves,1,1,1,0,0,0,5,NA,0,110791,1,188561,151.394821166992
102671,5,795,CALERA DE TANGO,330751,6275910,2013-04-18 00:00:00.000000,jueves,1,1,1,0,0,0,4,NA,0,100000,0,375459,151.394821166992
102681,5,795,CALERA DE TANGO,331685,6278562,2013-04-17 00:00:00.000000,miércoles,1,1,3,1,0,0,1,NA,0,150000,0,320637,40.6831932067871
102691,5,803,CALERA DE TANGO,334648.319908,6283429.27481,2013-04-19 00:00:00.000000,viernes,1,1,3,0,0,0,5,NA,0,50000,0,238000,36.6377258300781
102701,5,803,CALERA DE TANGO,334648.319908,6283429.27481,2013-04-19 00:00:00.000000,viernes,1,1,1,1,1,0,1,NA,0,800000,0,200000,21.2863960266113
102710,5,799,CALERA DE TANGO,336310.60872,6277466.67317,2013-10-09 00:00:00.000000,miércoles,1,1,4,1,1,0,1,NA,0,180000,0,540377,12.6376991271973
102721,5,799,CALERA DE TANGO,336310.60872,6277466.67317,2013-04-09 00:00:00.000000,martes,1,1,3,2,0,0,1,NA,0,150000,0,618017,9.03083610534668
102730,5,799,CALERA DE TANGO,336310.60872,6277466.67317,2013-04-09 00:00:00.000000,martes,1,1,3,1,0,0,1,NA,0,200000,0,795156,12.6152935028076
102741,5,799,CALERA DE TANGO,336310.60872,6277466.67317,2013-04-09 00:00:00.000000,martes,1,1,3,2,0,0,1,NA,0,400000,0,582673,9.03083610534668
102751,5,795,CALERA DE TANGO,331368.513244,6276863.43424,2013-04-19 00:00:00.000000,viernes,1,1,4,0,1,0,7,NA,0,40000,0,200000,103.144630432129
102763,5,799,CALERA DE TANGO,336712.189256,6277067.50826,2012-09-01 23:00:00.000000,domingo,2,1,2,0,0,0,1,NA,0,70000,0,410000,40.8675346374512
102771,5,799,CALERA DE TANGO,336768.922267,6277187.42182,2012-09-07 00:00:00.000000,viernes,1,1,5,1,0,0,3,NA,0,70000,0,461730,14.1477174758911
102781,5,799,CALERA DE TANGO,336733.932014113,6277219.43547141,2013-04-03 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,120000,0,223269,40.8675346374512
102791,2,418,MAIPU,335966.573334511,6284758.90509016,2013-02-07 00:00:00.000000,jueves,1,2,2,1,1,0,1,NA,0,211428,1,471343,88.5440521240234
102801,2,418,MAIPU,336147.267893,6284683.21856,2013-02-08 00:00:00.000000,viernes,1,2,5,1,1,0,1,NA,0,212459,1,2782253,53.7403945922852
102811,2,418,MAIPU,336147.267893,6284683.21856,2013-02-08 00:00:00.000000,viernes,1,2,5,1,1,0,1,NA,0,168562,1,1071635,53.7403945922852
102820,5,801,CALERA DE TANGO,334722.593972064,6280801.1400714,2013-04-12 00:00:00.000000,viernes,1,1,6,1,0,0,1,NA,0,130000,0,843929,49.2841758728027
102831,5,795,CALERA DE TANGO,330579.462423,6275155.86408,2013-04-17 00:00:00.000000,miércoles,1,1,3,1,0,0,1,NA,0,200000,0,1086139,40.6831932067871
102842,5,799,CALERA DE TANGO,335874.429703,6277506.78874,2013-02-02 00:00:00.000000,sábado,2,2,5,1,1,0,1,NA,0,90000,0,568663,14.1477174758911
102851,5,798,CALERA DE TANGO,337297.680199,6276925.35404,2013-04-08 00:00:00.000000,lunes,1,1,4,2,4,0,1,NA,0,1000000,0,1327789,9.50671768188477
102861,5,798,CALERA DE TANGO,337298,6276925,2013-04-08 00:00:00.000000,lunes,1,1,5,3,3,0,1,NA,0,1000000,0,700560,10.642632484436
102871,5,798,CALERA DE TANGO,337297.680199,6276925.35404,2013-04-10 00:00:00.000000,miércoles,1,1,4,2,0,0,1,NA,0,550000,0,507833,9.50671768188477
102881,5,802,CALERA DE TANGO,333990.425176,6279209.87188,2013-04-20 00:00:00.000000,sábado,2,1,3,1,0,0,1,NA,0,165146,1,1142917,73.3418960571289
102890,5,802,CALERA DE TANGO,333990.425176,6279209.87188,2013-04-19 00:00:00.000000,viernes,1,1,3,2,1,0,1,NA,0,500000,0,3173006,52.5028343200684
102902,5,801,CALERA DE TANGO,334790.832778,6281540.64132,2013-04-02 00:00:00.000000,martes,1,1,2,0,0,0,1,NA,0,70000,0,100000,51.0787124633789
102911,5,801,CALERA DE TANGO,334790.832778,6281540.64132,2013-04-02 00:00:00.000000,martes,1,1,2,0,1,0,3,NA,0,90000,0,172425,51.0787124633789
102921,5,801,CALERA DE TANGO,334790.832778,6281540.64132,2013-04-01 00:00:00.000000,lunes,1,1,6,1,1,0,1,NA,0,160000,0,458483,49.2841758728027
102930,5,801,CALERA DE TANGO,334936.189513867,6281443.40544941,2013-04-02 00:00:00.000000,martes,1,1,3,0,0,1,1,NA,0,112452,1,202027,39.9043235778809
102941,5,793,CALERA DE TANGO,331212.709290206,6279644.02298653,2013-05-20 00:00:00.000000,lunes,1,1,3,0,0,0,1,NA,0,150000,0,200000,84.1400146484375
102951,5,793,CALERA DE TANGO,331179.355060723,6279577.32391953,2012-07-27 00:00:00.000000,viernes,1,1,4,0,1,2,1,NA,0,100000,0,362000,84.2894668579102
102960,5,799,CALERA DE TANGO,336766.034565859,6277034.18430946,2013-04-03 00:00:00.000000,miércoles,1,1,13,0,2,2,1,NA,0,100000,0,182871,103.97639465332
102970,5,799,CALERA DE TANGO,336745.207487,6277095.92207,2013-04-03 00:00:00.000000,miércoles,1,1,4,0,0,0,3,NA,0,100000,0,147924,31.9837245941162
102980,5,799,CALERA DE TANGO,336690.047488992,6277110.20476338,2013-04-03 00:00:00.000000,miércoles,1,1,4,0,0,1,3,NA,0,100000,0,223311,31.9837245941162
102990,5,799,CALERA DE TANGO,336256.723860157,6277259.46544532,2012-07-26 00:00:00.000000,jueves,1,1,5,0,1,1,1,NA,0,180000,0,700000,35.8053245544434
103001,5,795,CALERA DE TANGO,331244.172038,6278853.39657,2013-05-20 00:00:00.000000,lunes,1,1,3,2,0,0,1,NA,0,268780,1,2050000,29.1236267089844
103010,5,797,CALERA DE TANGO,336382,6277520,2013-03-24 00:00:00.000000,domingo,2,1,5,1,1,0,1,NA,0,200000,0,1268248,59.9933662414551
103020,5,799,CALERA DE TANGO,334925.696326,6277844.58949,2013-03-24 00:00:00.000000,domingo,2,1,3,0,2,0,3,NA,0,60000,0,452847,31.9270305633545
103030,5,799,CALERA DE TANGO,334925.696326,6277844.58949,2013-03-24 00:00:00.000000,domingo,2,1,12,1,2,1,3,NA,0,129524,1,1186847,41.0840721130371
103041,5,799,CALERA DE TANGO,334925.696326,6277844.58949,2013-03-24 00:00:00.000000,domingo,2,1,1,0,0,0,1,NA,0,200000,0,485633,46.9454612731934
103051,5,803,CALERA DE TANGO,332664.471918606,6281729.33351108,2013-02-07 00:00:00.000000,jueves,1,2,3,0,0,0,1,NA,0,130288,1,798587,36.6377258300781
103062,5,799,CALERA DE TANGO,336606.680026875,6277245.12240496,2012-09-09 00:00:00.000000,domingo,2,1,5,0,0,1,1,NA,0,80000,0,1013757,35.8053245544434
103071,5,799,CALERA DE TANGO,335852.307176231,6277487.80025437,2013-04-17 00:00:00.000000,miércoles,1,1,2,0,0,0,6,NA,0,60000,0,12000,40.8675346374512
103081,5,795,CALERA DE TANGO,329852.260611293,6276643.02498487,2013-02-14 00:00:00.000000,jueves,1,2,3,2,0,0,1,NA,0,500000,0,1006943,29.1236267089844
103090,5,795,CALERA DE TANGO,329852.260611293,6276643.02498487,2013-02-14 00:00:00.000000,jueves,1,2,4,2,4,0,1,NA,0,172149,1,833785,29.1753406524658
103101,5,795,CALERA DE TANGO,329852.260611293,6276643.02498487,2013-02-14 00:00:00.000000,jueves,1,2,2,1,0,0,1,NA,0,139386,1,297675,52.0756759643555
103111,5,802,CALERA DE TANGO,334408.311591,6280252.49,2013-02-13 00:00:00.000000,miércoles,1,2,3,1,2,0,1,NA,0,142618,1,126938,73.3418960571289
103120,5,799,CALERA DE TANGO,336970.256895289,6277077.81227255,2013-04-08 00:00:00.000000,lunes,1,1,4,0,0,0,5,NA,0,150000,0,319987,31.9837245941162
103130,5,793,CALERA DE TANGO,332774.792256,6278640.58062,2013-04-08 00:00:00.000000,lunes,1,1,5,0,2,1,1,NA,0,150000,0,409466,94.3608169555664
103140,5,795,CALERA DE TANGO,331158.951515,6277308.42523,2013-04-02 00:00:00.000000,martes,1,1,3,1,0,0,1,NA,0,170000,0,209171,40.6831932067871
103151,5,795,CALERA DE TANGO,331024.829401757,6277431.70943343,2013-04-02 00:00:00.000000,martes,1,1,4,0,1,1,3,NA,0,75000,0,340000,103.144630432129
103162,5,799,CALERA DE TANGO,335814.534536879,6277591.20094957,2013-04-09 00:00:00.000000,martes,1,1,4,1,0,1,3,NA,0,90000,0,728920,12.6376991271973
103170,5,797,CALERA DE TANGO,335612.169491243,6277850.29368918,2013-04-08 00:00:00.000000,lunes,1,1,3,1,1,0,1,NA,0,100000,0,1264070,53.4951133728027
103180,5,799,CALERA DE TANGO,336135.387677638,6277527.24848789,2013-04-08 00:00:00.000000,lunes,1,1,4,1,1,1,5,NA,0,120000,0,473926,12.6376991271973
103191,5,799,CALERA DE TANGO,335638.043855,6277718.82201,2013-04-08 00:00:00.000000,lunes,1,1,5,0,0,1,3,NA,0,80000,0,212704,35.8053245544434
103201,5,799,CALERA DE TANGO,336189.714507519,6277328.13978849,2012-11-22 00:00:00.000000,jueves,1,1,2,0,0,0,5,NA,0,150000,0,550000,40.8675346374512
103211,5,799,CALERA DE TANGO,336216.284174,6277359.27565,2012-11-23 00:00:00.000000,viernes,1,1,3,0,0,0,3,NA,0,150000,0,265402,31.9270305633545
103221,5,799,CALERA DE TANGO,336206.020930172,6277326.72568103,2012-11-24 00:00:00.000000,sábado,2,1,3,1,1,0,2,133395,1,150000,0,1111301,12.6152935028076
103231,5,803,CALERA DE TANGO,334778.032661,6283304.78983,2013-04-18 00:00:00.000000,jueves,1,1,3,1,0,0,1,NA,0,136475,1,444563,14.4766244888306
103241,5,803,CALERA DE TANGO,334778.032661,6283304.78983,2013-04-18 00:00:00.000000,jueves,1,1,4,2,0,0,1,NA,0,600000,0,748467,10.3816938400269
103251,5,798,CALERA DE TANGO,336959,6276126,2013-02-08 00:00:00.000000,viernes,1,2,2,0,0,0,1,NA,0,116500,1,364554,42.9448204040527
103261,5,798,CALERA DE TANGO,336959,6276126,2013-02-07 00:00:00.000000,jueves,1,2,3,0,1,0,5,NA,0,100000,0,413220,33.549861907959
103271,2,62,CERRILLOS,339757.733243012,6292456.87073784,2012-12-06 00:00:00.000000,jueves,1,1,1,0,0,0,1,NA,0,160000,0,150000,141.044189453125
103281,2,55,CERRILLOS,340513.921118783,6294221.52156445,2013-04-19 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,80000,0,200000,185.072479248047
103291,2,55,CERRILLOS,340466.117383,6294199.02239,2013-04-19 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,80000,0,180000,185.072479248047
103301,2,55,CERRILLOS,340513.921118782,6294221.52156444,2013-04-19 00:00:00.000000,viernes,1,1,1,0,1,0,1,NA,0,100000,0,200000,185.072479248047
103310,2,65,CERRILLOS,339836.346497865,6291438.0250963,2012-11-10 00:00:00.000000,sábado,2,1,3,0,1,0,1,NA,0,140000,0,580000,112.614753723145
